date,annualized_returns,cash,daily_pnl,daily_returns,market_value,static_unit_net_value,total_returns,total_value,unit_net_value,units
2006-07-04,0.094,-865.348,-8238.0,-0.007,1103892.0,1.111,0.103,1103026.652,1.103,1000000
2006-07-05,0.095,-865.348,1373.0,0.001,1105265.0,1.103,0.104,1104399.652,1.104,1000000
2006-07-06,0.082,-865.348,-13730.0,-0.012,1091535.0,1.104,0.091,1090669.652,1.091,1000000
2006-07-07,0.052,-865.348,-32952.0,-0.03,1058583.0,1.091,0.058,1057717.652,1.058,1000000
2006-07-10,0.052,-865.348,0.0,0.0,1058583.0,1.058,0.058,1057717.652,1.058,1000000
2006-07-11,0.052,-865.348,0.0,0.0,1058583.0,1.058,0.058,1057717.652,1.058,1000000
2006-07-12,0.052,-865.348,0.0,0.0,1058583.0,1.058,0.058,1057717.652,1.058,1000000
2006-07-13,0.051,-865.348,0.0,0.0,1058583.0,1.058,0.058,1057717.652,1.058,1000000
2006-07-14,0.051,-865.348,0.0,0.0,1058583.0,1.058,0.058,1057717.652,1.058,1000000
2006-07-17,0.051,-865.348,0.0,0.0,1058583.0,1.058,0.058,1057717.652,1.058,1000000
2006-07-18,0.051,-865.348,0.0,0.0,1058583.0,1.058,0.058,1057717.652,1.058,1000000
2006-07-19,-0.018,979062.601,-78655.051,-0.074,0.0,1.058,-0.021,979062.601,0.979,1000000
2006-07-20,-0.018,979062.601,0.0,0.0,0.0,0.979,-0.021,979062.601,0.979,1000000
2006-07-21,-0.018,979062.601,0.0,0.0,0.0,0.979,-0.021,979062.601,0.979,1000000
2006-07-24,-0.018,979062.601,0.0,0.0,0.0,0.979,-0.021,979062.601,0.979,1000000
2006-07-25,-0.018,979062.601,0.0,0.0,0.0,0.979,-0.021,979062.601,0.979,1000000
2006-07-26,-0.018,979062.601,0.0,0.0,0.0,0.979,-0.021,979062.601,0.979,1000000
2006-07-27,-0.018,979062.601,0.0,0.0,0.0,0.979,-0.021,979062.601,0.979,1000000
2006-07-28,-0.018,979062.601,0.0,0.0,0.0,0.979,-0.021,979062.601,0.979,1000000
2006-07-31,-0.018,979062.601,0.0,0.0,0.0,0.979,-0.021,979062.601,0.979,1000000
2006-08-01,-0.018,979062.601,0.0,0.0,0.0,0.979,-0.021,979062.601,0.979,1000000
2006-08-02,-0.018,979062.601,0.0,0.0,0.0,0.979,-0.021,979062.601,0.979,1000000
2006-08-03,-0.018,979062.601,0.0,0.0,0.0,0.979,-0.021,979062.601,0.979,1000000
2006-08-04,-0.018,979062.601,0.0,0.0,0.0,0.979,-0.021,979062.601,0.979,1000000
2006-08-07,-0.018,979062.601,0.0,0.0,0.0,0.979,-0.021,979062.601,0.979,1000000
2006-08-08,-0.018,979062.601,0.0,0.0,0.0,0.979,-0.021,979062.601,0.979,1000000
2006-08-09,-0.018,979062.601,0.0,0.0,0.0,0.979,-0.021,979062.601,0.979,1000000
2006-08-10,-0.018,979062.601,0.0,0.0,0.0,0.979,-0.021,979062.601,0.979,1000000
2006-08-11,-0.018,979062.601,0.0,0.0,0.0,0.979,-0.021,979062.601,0.979,1000000
2006-08-14,-0.018,-317.277,-782.878,-0.001,978597.0,0.979,-0.022,978279.723,0.978,1000000
2006-08-15,-0.007,-317.277,12933.0,0.013,991530.0,0.978,-0.009,991212.723,0.991,1000000
2006-08-16,0.008,-317.277,18681.0,0.019,1010211.0,0.991,0.01,1009893.723,1.01,1000000
2006-08-17,0.015,-317.277,8622.0,0.009,1018833.0,1.01,0.019,1018515.723,1.019,1000000
2006-08-18,-0.004,-317.277,-22992.0,-0.023,995841.0,1.019,-0.004,995523.723,0.996,1000000
2006-08-21,0.014,-317.277,21555.0,0.022,1017396.0,0.996,0.017,1017078.723,1.017,1000000
2006-08-22,0.012,-317.277,-2874.0,-0.003,1014522.0,1.017,0.014,1014204.723,1.014,1000000
2006-08-23,0.012,-317.277,-0.0,0.0,1014522.0,1.014,0.014,1014204.723,1.014,1000000
2006-08-24,0.009,-317.277,-2874.0,-0.003,1011648.0,1.014,0.011,1011330.723,1.011,1000000
2006-08-25,0.003,-317.277,-7185.0,-0.007,1004463.0,1.011,0.004,1004145.723,1.004,1000000
2006-08-28,0.037,-317.277,41673.0,0.042,1046136.0,1.004,0.046,1045818.723,1.046,1000000
2006-08-29,0.029,-317.277,-10059.0,-0.01,1036077.0,1.046,0.036,1035759.723,1.036,1000000
2006-08-30,0.029,-317.277,-0.0,0.0,1036077.0,1.036,0.036,1035759.723,1.036,1000000
2006-08-31,0.031,-317.277,2874.0,0.003,1038951.0,1.036,0.039,1038633.723,1.039,1000000
2006-09-01,0.011,-317.277,-24429.0,-0.024,1014522.0,1.039,0.014,1014204.723,1.014,1000000
2006-09-04,0.016,-317.277,5748.0,0.006,1020270.0,1.014,0.02,1019952.723,1.02,1000000
2006-09-05,0.018,-317.277,2874.0,0.003,1023144.0,1.02,0.023,1022826.723,1.023,1000000
2006-09-06,0.022,-317.277,5748.0,0.006,1028892.0,1.023,0.029,1028574.723,1.029,1000000
2006-09-07,0.027,-317.277,5748.0,0.006,1034640.0,1.029,0.034,1034322.723,1.034,1000000
2006-09-08,0.03,-317.277,4311.0,0.004,1038951.0,1.034,0.039,1038633.723,1.039,1000000
2006-09-11,0.051,-317.277,27303.0,0.026,1066254.0,1.039,0.066,1065936.723,1.066,1000000
2006-09-12,0.052,-317.277,1437.0,0.001,1067691.0,1.066,0.067,1067373.723,1.067,1000000
2006-09-13,0.049,-317.277,-4311.0,-0.004,1063380.0,1.067,0.063,1063062.723,1.063,1000000
2006-09-14,0.059,-317.277,14370.0,0.014,1077750.0,1.063,0.077,1077432.723,1.077,1000000
2006-09-15,0.074,-317.277,18681.0,0.017,1096431.0,1.077,0.096,1096113.723,1.096,1000000
2006-09-18,0.072,-317.277,-1437.0,-0.001,1094994.0,1.096,0.095,1094676.723,1.095,1000000
2006-09-19,0.082,-317.277,12933.0,0.012,1107927.0,1.095,0.108,1107609.723,1.108,1000000
2006-09-20,0.078,-317.277,-4311.0,-0.004,1103616.0,1.108,0.103,1103298.723,1.103,1000000
2006-09-21,0.081,-317.277,4311.0,0.004,1107927.0,1.103,0.108,1107609.723,1.108,1000000
2006-09-22,0.057,-317.277,-31614.0,-0.029,1076313.0,1.108,0.076,1075995.723,1.076,1000000
2006-09-25,0.068,-317.277,14370.0,0.013,1090683.0,1.076,0.09,1090365.723,1.09,1000000
2006-09-26,0.065,-317.277,-2874.0,-0.003,1087809.0,1.09,0.087,1087491.723,1.087,1000000
2006-09-27,0.112,-317.277,63228.0,0.058,1151037.0,1.087,0.151,1150719.723,1.151,1000000
2006-09-28,0.105,-317.277,-8622.0,-0.007,1142415.0,1.151,0.142,1142097.723,1.142,1000000
2006-09-29,0.127,-317.277,30177.0,0.026,1172592.0,1.142,0.172,1172274.723,1.172,1000000
2006-10-09,0.177,-317.277,76161.0,0.065,1248753.0,1.172,0.248,1248435.723,1.248,1000000
2006-10-10,0.177,-317.277,0.0,0.0,1248753.0,1.248,0.248,1248435.723,1.248,1000000
2006-10-11,0.177,-317.277,0.0,0.0,1248753.0,1.248,0.248,1248435.723,1.248,1000000
2006-10-12,0.176,-317.277,0.0,0.0,1248753.0,1.248,0.248,1248435.723,1.248,1000000
2006-10-13,0.209,-317.277,48858.0,0.039,1297611.0,1.248,0.297,1297293.723,1.297,1000000
2006-10-16,0.189,-317.277,-27303.0,-0.021,1270308.0,1.297,0.27,1269990.723,1.27,1000000
2006-10-17,0.204,-317.277,21555.0,0.017,1291863.0,1.27,0.292,1291545.723,1.292,1000000
2006-10-18,0.213,-317.277,14370.0,0.011,1306233.0,1.292,0.306,1305915.723,1.306,1000000
2006-10-19,0.199,-317.277,-20118.0,-0.015,1286115.0,1.306,0.286,1285797.723,1.286,1000000
2006-10-20,0.21,-317.277,17244.0,0.013,1303359.0,1.286,0.303,1303041.723,1.303,1000000
2006-10-23,0.205,-317.277,-5748.0,-0.004,1297611.0,1.303,0.297,1297293.723,1.297,1000000
2006-10-24,0.24,-317.277,54606.0,0.042,1352217.0,1.297,0.352,1351899.723,1.352,1000000
2006-10-25,0.248,-317.277,12933.0,0.01,1365150.0,1.352,0.365,1364832.723,1.365,1000000
2006-10-26,0.277,-317.277,45984.0,0.034,1411134.0,1.365,0.411,1410816.723,1.411,1000000
2006-10-27,0.272,-317.277,-7185.0,-0.005,1403949.0,1.411,0.404,1403631.723,1.404,1000000
2006-10-30,0.236,-317.277,-53169.0,-0.038,1350780.0,1.404,0.35,1350462.723,1.35,1000000
2006-10-31,0.25,-317.277,21555.0,0.016,1372335.0,1.35,0.372,1372017.723,1.372,1000000
2006-11-01,0.226,-317.277,-35925.0,-0.026,1336410.0,1.372,0.336,1336092.723,1.336,1000000
2006-11-02,0.23,1342293.666,6200.942,0.005,0.0,1.336,0.342,1342293.666,1.342,1000000
2006-11-03,0.229,1342293.666,0.0,0.0,0.0,1.342,0.342,1342293.666,1.342,1000000
2006-11-06,0.228,1342293.666,0.0,0.0,0.0,1.342,0.342,1342293.666,1.342,1000000
2006-11-07,0.226,-793.946,-1073.611,-0.001,1342014.0,1.342,0.341,1341220.054,1.341,1000000
2006-11-08,0.227,-793.946,1338.0,0.001,1343352.0,1.341,0.343,1342558.054,1.343,1000000
2006-11-09,0.261,-793.946,54858.0,0.041,1398210.0,1.343,0.397,1397416.054,1.397,1000000
2006-11-10,0.249,-793.946,-17394.0,-0.012,1380816.0,1.397,0.38,1380022.054,1.38,1000000
2006-11-13,0.228,-793.946,-32112.0,-0.023,1348704.0,1.38,0.348,1347910.054,1.348,1000000
2006-11-14,0.224,1342811.204,-5098.85,-0.004,0.0,1.348,0.343,1342811.204,1.343,1000000
2006-11-15,0.224,1342811.204,0.0,0.0,0.0,1.343,0.343,1342811.204,1.343,1000000
2006-11-16,0.223,1342811.204,0.0,0.0,0.0,1.343,0.343,1342811.204,1.343,1000000
2006-11-17,0.223,1342811.204,0.0,0.0,0.0,1.343,0.343,1342811.204,1.343,1000000
2006-11-20,0.221,-937.936,-1074.14,-0.001,1342675.0,1.343,0.342,1341737.064,1.342,1000000
2006-11-21,0.302,-937.936,134892.0,0.101,1477567.0,1.342,0.477,1476629.064,1.477,1000000
2006-11-22,0.378,-937.936,131145.0,0.089,1608712.0,1.477,0.608,1607774.064,1.608,1000000
2006-11-23,0.361,-937.936,-28727.0,-0.018,1579985.0,1.608,0.579,1579047.064,1.579,1000000
2006-11-24,0.362,-937.936,3747.0,0.002,1583732.0,1.579,0.583,1582794.064,1.583,1000000
2006-11-27,0.353,-937.936,-12490.0,-0.008,1571242.0,1.583,0.57,1570304.064,1.57,1000000
2006-11-28,0.333,-937.936,-32474.0,-0.021,1538768.0,1.57,0.538,1537830.064,1.538,1000000
2006-11-29,0.336,-937.936,6245.0,0.004,1545013.0,1.538,0.544,1544075.064,1.544,1000000
2006-11-30,0.356,-937.936,34972.0,0.023,1579985.0,1.544,0.579,1579047.064,1.579,1000000
2006-12-01,0.338,-937.936,-28727.0,-0.018,1551258.0,1.579,0.55,1550320.064,1.55,1000000
2006-12-04,0.388,-937.936,91177.0,0.059,1642435.0,1.55,0.641,1641497.064,1.641,1000000
2006-12-05,0.373,-937.936,-24980.0,-0.015,1617455.0,1.641,0.617,1616517.064,1.617,1000000
2006-12-06,0.382,-937.936,17486.0,0.011,1634941.0,1.617,0.634,1634003.064,1.634,1000000
2006-12-07,0.403,-937.936,38719.0,0.024,1673660.0,1.634,0.673,1672722.064,1.673,1000000
2006-12-08,0.384,-937.936,-32474.0,-0.019,1641186.0,1.673,0.64,1640248.064,1.64,1000000
2006-12-11,0.409,-937.936,49960.0,0.03,1691146.0,1.64,0.69,1690208.064,1.69,1000000
2006-12-12,0.435,-937.936,49960.0,0.03,1741106.0,1.69,0.74,1740168.064,1.74,1000000
2006-12-13,0.397,1670956.228,-69211.836,-0.04,0.0,1.74,0.671,1670956.228,1.671,1000000
2006-12-14,0.396,1670956.228,0.0,0.0,0.0,1.671,0.671,1670956.228,1.671,1000000
2006-12-15,0.395,1670956.228,0.0,0.0,0.0,1.671,0.671,1670956.228,1.671,1000000
2006-12-18,0.392,1670956.228,0.0,0.0,0.0,1.671,0.671,1670956.228,1.671,1000000
2006-12-19,0.392,1670956.228,0.0,0.0,0.0,1.671,0.671,1670956.228,1.671,1000000
2006-12-20,0.391,1670956.228,0.0,0.0,0.0,1.671,0.671,1670956.228,1.671,1000000
2006-12-21,0.39,1670956.228,0.0,0.0,0.0,1.671,0.671,1670956.228,1.671,1000000
2006-12-22,0.389,1670956.228,0.0,0.0,0.0,1.671,0.671,1670956.228,1.671,1000000
2006-12-25,0.387,1670956.228,0.0,0.0,0.0,1.671,0.671,1670956.228,1.671,1000000
2006-12-26,0.386,1670956.228,0.0,0.0,0.0,1.671,0.671,1670956.228,1.671,1000000
2006-12-27,0.385,1670956.228,0.0,0.0,0.0,1.671,0.671,1670956.228,1.671,1000000
2006-12-28,0.384,1670956.228,0.0,0.0,0.0,1.671,0.671,1670956.228,1.671,1000000
2006-12-29,0.384,1670956.228,0.0,0.0,0.0,1.671,0.671,1670956.228,1.671,1000000
2007-01-04,0.379,1670956.228,0.0,0.0,0.0,1.671,0.671,1670956.228,1.671,1000000
2007-01-05,0.378,1670956.228,0.0,0.0,0.0,1.671,0.671,1670956.228,1.671,1000000
2007-01-08,0.376,1670956.228,0.0,0.0,0.0,1.671,0.671,1670956.228,1.671,1000000
2007-01-09,0.375,1670956.228,0.0,0.0,0.0,1.671,0.671,1670956.228,1.671,1000000
2007-01-10,0.375,1670956.228,0.0,0.0,0.0,1.671,0.671,1670956.228,1.671,1000000
2007-01-11,0.374,1670956.228,0.0,0.0,0.0,1.671,0.671,1670956.228,1.671,1000000
2007-01-12,0.372,-331.734,-1335.962,-0.001,1669952.0,1.671,0.67,1669620.266,1.67,1000000
2007-01-15,0.412,-331.734,83928.0,0.05,1753880.0,1.67,0.754,1753548.266,1.754,1000000
2007-01-16,0.449,-331.734,77472.0,0.044,1831352.0,1.754,0.831,1831020.266,1.831,1000000
2007-01-17,0.448,-331.734,0.0,0.0,1831352.0,1.831,0.831,1831020.266,1.831,1000000
2007-01-18,0.403,-331.734,-90384.0,-0.049,1740968.0,1.831,0.741,1740636.266,1.741,1000000
2007-01-19,0.443,-331.734,82852.0,0.048,1823820.0,1.741,0.823,1823488.266,1.823,1000000
2007-01-22,0.482,-331.734,87156.0,0.048,1910976.0,1.823,0.911,1910644.266,1.911,1000000
2007-01-23,0.498,-331.734,36584.0,0.019,1947560.0,1.911,0.947,1947228.266,1.947,1000000
2007-01-24,0.477,-331.734,-41964.0,-0.022,1905596.0,1.947,0.905,1905264.266,1.905,1000000
2007-01-25,0.461,-331.734,-33356.0,-0.018,1872240.0,1.905,0.872,1871908.266,1.872,1000000
2007-01-26,0.503,-331.734,93612.0,0.05,1965852.0,1.872,0.966,1965520.266,1.966,1000000
2007-01-29,0.545,-331.734,97916.0,0.05,2063768.0,1.966,1.063,2063436.266,2.063,1000000
2007-01-30,0.59,-331.734,103296.0,0.05,2167064.0,2.063,1.167,2166732.266,2.167,1000000
2007-01-31,0.54,-331.734,-108676.0,-0.05,2058388.0,2.167,1.058,2058056.266,2.058,1000000
2007-02-01,0.507,-331.734,-72092.0,-0.035,1986296.0,2.058,0.986,1985964.266,1.986,1000000
2007-02-02,0.459,1883575.119,-102389.147,-0.052,0.0,1.986,0.884,1883575.119,1.884,1000000
2007-02-05,0.456,1883575.119,0.0,0.0,0.0,1.884,0.884,1883575.119,1.884,1000000
2007-02-06,0.455,1883575.119,0.0,0.0,0.0,1.884,0.884,1883575.119,1.884,1000000
2007-02-07,0.454,1883575.119,0.0,0.0,0.0,1.884,0.884,1883575.119,1.884,1000000
2007-02-08,0.453,1883575.119,0.0,0.0,0.0,1.884,0.884,1883575.119,1.884,1000000
2007-02-09,0.453,1883575.119,0.0,0.0,0.0,1.884,0.884,1883575.119,1.884,1000000
2007-02-12,0.45,1883575.119,0.0,0.0,0.0,1.884,0.884,1883575.119,1.884,1000000
2007-02-13,0.449,1883575.119,0.0,0.0,0.0,1.884,0.884,1883575.119,1.884,1000000
2007-02-14,0.448,-310.785,-1505.904,-0.001,1882380.0,1.884,0.882,1882069.215,1.882,1000000
2007-02-15,0.445,-310.785,-3664.0,-0.002,1878716.0,1.882,0.878,1878405.215,1.878,1000000
2007-02-16,0.456,-310.785,26564.0,0.014,1905280.0,1.878,0.905,1904969.215,1.905,1000000
2007-02-26,0.424,-310.785,-54044.0,-0.028,1851236.0,1.905,0.851,1850925.215,1.851,1000000
2007-02-27,0.38,1755243.519,-95681.696,-0.052,0.0,1.851,0.755,1755243.519,1.755,1000000
2007-02-28,0.38,1755243.519,0.0,0.0,0.0,1.755,0.755,1755243.519,1.755,1000000
2007-03-01,0.379,1755243.519,0.0,0.0,0.0,1.755,0.755,1755243.519,1.755,1000000
2007-03-02,0.378,1755243.519,0.0,0.0,0.0,1.755,0.755,1755243.519,1.755,1000000
2007-03-05,0.376,1755243.519,0.0,0.0,0.0,1.755,0.755,1755243.519,1.755,1000000
2007-03-06,0.376,1755243.519,0.0,0.0,0.0,1.755,0.755,1755243.519,1.755,1000000
2007-03-07,0.375,1755243.519,0.0,0.0,0.0,1.755,0.755,1755243.519,1.755,1000000
2007-03-08,0.374,1755243.519,0.0,0.0,0.0,1.755,0.755,1755243.519,1.755,1000000
2007-03-09,0.374,1755243.519,0.0,0.0,0.0,1.755,0.755,1755243.519,1.755,1000000
2007-03-12,0.372,1755243.519,0.0,0.0,0.0,1.755,0.755,1755243.519,1.755,1000000
2007-03-13,0.371,1755243.519,0.0,0.0,0.0,1.755,0.755,1755243.519,1.755,1000000
2007-03-14,0.37,1755243.519,0.0,0.0,0.0,1.755,0.755,1755243.519,1.755,1000000
2007-03-15,0.37,1755243.519,0.0,0.0,0.0,1.755,0.755,1755243.519,1.755,1000000
2007-03-16,0.369,1755243.519,0.0,0.0,0.0,1.755,0.755,1755243.519,1.755,1000000
2007-03-19,0.367,1755243.519,0.0,0.0,0.0,1.755,0.755,1755243.519,1.755,1000000
2007-03-20,0.366,1755243.519,0.0,0.0,0.0,1.755,0.755,1755243.519,1.755,1000000
2007-03-21,0.366,1755243.519,0.0,0.0,0.0,1.755,0.755,1755243.519,1.755,1000000
2007-03-22,0.364,235.635,-1402.884,-0.001,1753605.0,1.755,0.754,1753840.635,1.754,1000000
2007-03-23,0.342,235.635,-50103.0,-0.029,1703502.0,1.754,0.704,1703737.635,1.704,1000000
2007-03-26,0.332,235.635,-19338.0,-0.011,1684164.0,1.704,0.684,1684399.635,1.684,1000000
2007-03-27,0.324,1666452.037,-17947.598,-0.011,0.0,1.684,0.666,1666452.037,1.666,1000000
2007-03-28,0.323,1666452.037,0.0,0.0,0.0,1.666,0.666,1666452.037,1.666,1000000
2007-03-29,0.322,1666452.037,0.0,0.0,0.0,1.666,0.666,1666452.037,1.666,1000000
2007-03-30,0.322,1666452.037,0.0,0.0,0.0,1.666,0.666,1666452.037,1.666,1000000
2007-04-02,0.32,1666452.037,0.0,0.0,0.0,1.666,0.666,1666452.037,1.666,1000000
2007-04-03,0.32,1666452.037,0.0,0.0,0.0,1.666,0.666,1666452.037,1.666,1000000
2007-04-04,0.319,327.203,-1331.834,-0.001,1664793.0,1.666,0.665,1665120.203,1.665,1000000
2007-04-05,0.321,327.203,5859.0,0.004,1670652.0,1.665,0.671,1670979.203,1.671,1000000
2007-04-06,0.306,327.203,-32643.0,-0.02,1638009.0,1.671,0.638,1638336.203,1.638,1000000
2007-04-09,0.31,327.203,12555.0,0.008,1650564.0,1.638,0.651,1650891.203,1.651,1000000
2007-04-10,0.329,327.203,47709.0,0.029,1698273.0,1.651,0.699,1698600.203,1.699,1000000
2007-04-11,0.364,327.203,83700.0,0.049,1781973.0,1.699,0.782,1782300.203,1.782,1000000
2007-04-12,0.399,327.203,88722.0,0.05,1870695.0,1.782,0.871,1871022.203,1.871,1000000
2007-04-13,0.435,327.203,93744.0,0.05,1964439.0,1.871,0.965,1964766.203,1.965,1000000
2007-04-16,0.442,327.203,21762.0,0.011,1986201.0,1.965,0.987,1986528.203,1.987,1000000
2007-04-17,0.415,327.203,-65286.0,-0.033,1920915.0,1.987,0.921,1921242.203,1.921,1000000
2007-04-18,0.416,327.203,3348.0,0.002,1924263.0,1.921,0.925,1924590.203,1.925,1000000
2007-04-19,0.377,327.203,-96255.0,-0.05,1828008.0,1.925,0.828,1828335.203,1.828,1000000
2007-04-20,0.402,327.203,63612.0,0.035,1891620.0,1.828,0.892,1891947.203,1.892,1000000
2007-04-23,0.436,327.203,94581.0,0.05,1986201.0,1.892,0.987,1986528.203,1.987,1000000
2007-04-24,0.429,327.203,-16740.0,-0.008,1969461.0,1.987,0.97,1969788.203,1.97,1000000
2007-04-25,0.466,327.203,98766.0,0.05,2068227.0,1.97,1.069,2068554.203,2.069,1000000
2007-04-26,0.503,327.203,103788.0,0.05,2172015.0,2.069,1.172,2172342.203,2.172,1000000
2007-04-27,0.502,327.203,0.0,0.0,2172015.0,2.172,1.172,2172342.203,2.172,1000000
2007-04-30,0.499,327.203,0.0,0.0,2172015.0,2.172,1.172,2172342.203,2.172,1000000
2007-05-08,0.531,327.203,108810.0,0.05,2280825.0,2.172,1.281,2281152.203,2.281,1000000
2007-05-09,0.534,327.203,13392.0,0.006,2294217.0,2.281,1.295,2294544.203,2.295,1000000
2007-05-10,0.516,327.203,-51057.0,-0.022,2243160.0,2.295,1.243,2243487.203,2.243,1000000
2007-05-11,0.545,327.203,87885.0,0.039,2331045.0,2.243,1.331,2331372.203,2.331,1000000
2007-05-14,0.542,327.203,0.0,0.0,2331045.0,2.331,1.331,2331372.203,2.331,1000000
2007-05-15,0.541,327.203,0.0,0.0,2331045.0,2.331,1.331,2331372.203,2.331,1000000
2007-05-16,0.541,327.203,0.0,0.0,2331045.0,2.331,1.331,2331372.203,2.331,1000000
2007-05-17,0.54,327.203,0.0,0.0,2331045.0,2.331,1.331,2331372.203,2.331,1000000
2007-05-18,0.539,327.203,0.0,0.0,2331045.0,2.331,1.331,2331372.203,2.331,1000000
2007-05-21,0.536,327.203,0.0,0.0,2331045.0,2.331,1.331,2331372.203,2.331,1000000
2007-05-22,0.535,327.203,0.0,0.0,2331045.0,2.331,1.331,2331372.203,2.331,1000000
2007-05-23,0.534,327.203,0.0,0.0,2331045.0,2.331,1.331,2331372.203,2.331,1000000
2007-05-24,0.533,327.203,0.0,0.0,2331045.0,2.331,1.331,2331372.203,2.331,1000000
2007-05-25,0.57,327.203,116343.0,0.05,2447388.0,2.331,1.448,2447715.203,2.448,1000000
2007-05-28,0.55,327.203,-53568.0,-0.022,2393820.0,2.448,1.394,2394147.203,2.394,1000000
2007-05-29,0.553,327.203,13392.0,0.006,2407212.0,2.394,1.408,2407539.203,2.408,1000000
2007-05-30,0.513,327.203,-120528.0,-0.05,2286684.0,2.408,1.287,2287011.203,2.287,1000000
2007-05-31,0.55,327.203,114669.0,0.05,2401353.0,2.287,1.402,2401680.203,2.402,1000000
2007-06-01,0.549,327.203,0.0,0.0,2401353.0,2.402,1.402,2401680.203,2.402,1000000
2007-06-04,0.546,327.203,0.0,0.0,2401353.0,2.402,1.402,2401680.203,2.402,1000000
2007-06-05,0.545,327.203,0.0,0.0,2401353.0,2.402,1.402,2401680.203,2.402,1000000
2007-06-06,0.544,327.203,0.0,0.0,2401353.0,2.402,1.402,2401680.203,2.402,1000000
2007-06-07,0.543,327.203,0.0,0.0,2401353.0,2.402,1.402,2401680.203,2.402,1000000
2007-06-08,0.542,327.203,0.0,0.0,2401353.0,2.402,1.402,2401680.203,2.402,1000000
2007-06-11,0.54,327.203,0.0,0.0,2401353.0,2.402,1.402,2401680.203,2.402,1000000
2007-06-12,0.539,327.203,0.0,0.0,2401353.0,2.402,1.402,2401680.203,2.402,1000000
2007-06-13,0.538,327.203,0.0,0.0,2401353.0,2.402,1.402,2401680.203,2.402,1000000
2007-06-14,0.537,327.203,0.0,0.0,2401353.0,2.402,1.402,2401680.203,2.402,1000000
2007-06-15,0.536,327.203,0.0,0.0,2401353.0,2.402,1.402,2401680.203,2.402,1000000
2007-06-18,0.464,1080.503,-218540.7,-0.091,2182059.0,2.402,1.183,2183139.503,2.183,1000000
2007-06-19,0.463,1080.503,0.0,0.0,2182059.0,2.183,1.183,2183139.503,2.183,1000000
2007-06-20,0.596,1080.503,428544.0,0.196,2610603.0,2.183,1.612,2611683.503,2.612,1000000
2007-06-21,0.67,1080.503,261144.0,0.1,2871747.0,2.612,1.873,2872827.503,2.873,1000000
2007-06-22,0.694,1080.503,91233.0,0.032,2962980.0,2.873,1.964,2964060.503,2.964,1000000
2007-06-25,0.686,1080.503,-16740.0,-0.006,2946240.0,2.964,1.947,2947320.503,2.947,1000000
2007-06-26,0.685,1080.503,0.0,0.0,2946240.0,2.947,1.947,2947320.503,2.947,1000000
2007-06-27,0.614,1080.503,-249426.0,-0.085,2696814.0,2.947,1.698,2697894.503,2.698,1000000
2007-06-28,0.562,1080.503,-174096.0,-0.065,2522718.0,2.698,1.524,2523798.503,2.524,1000000
2007-06-29,0.494,1080.503,-219294.0,-0.087,2303424.0,2.524,1.305,2304504.503,2.305,1000000
2007-07-02,0.487,2290332.419,-14172.084,-0.006,0.0,2.305,1.29,2290332.419,2.29,1000000
2007-07-03,0.487,2290332.419,0.0,0.0,0.0,2.29,1.29,2290332.419,2.29,1000000
2007-07-04,0.486,2290332.419,0.0,0.0,0.0,2.29,1.29,2290332.419,2.29,1000000
2007-07-05,0.485,2290332.419,0.0,0.0,0.0,2.29,1.29,2290332.419,2.29,1000000
2007-07-06,0.484,2290332.419,0.0,0.0,0.0,2.29,1.29,2290332.419,2.29,1000000
2007-07-09,0.482,2290332.419,0.0,0.0,0.0,2.29,1.29,2290332.419,2.29,1000000
2007-07-10,0.481,2290332.419,0.0,0.0,0.0,2.29,1.29,2290332.419,2.29,1000000
2007-07-11,0.48,2290332.419,0.0,0.0,0.0,2.29,1.29,2290332.419,2.29,1000000
2007-07-12,0.48,2290332.419,0.0,0.0,0.0,2.29,1.29,2290332.419,2.29,1000000
2007-07-13,0.479,2290332.419,0.0,0.0,0.0,2.29,1.29,2290332.419,2.29,1000000
2007-07-16,0.477,2290332.419,0.0,0.0,0.0,2.29,1.29,2290332.419,2.29,1000000
2007-07-17,0.476,2290332.419,0.0,0.0,0.0,2.29,1.29,2290332.419,2.29,1000000
2007-07-18,0.475,2290332.419,0.0,0.0,0.0,2.29,1.29,2290332.419,2.29,1000000
2007-07-19,0.474,2290332.419,0.0,0.0,0.0,2.29,1.29,2290332.419,2.29,1000000
2007-07-20,0.474,2290332.419,0.0,0.0,0.0,2.29,1.29,2290332.419,2.29,1000000
2007-07-23,0.471,-1524.601,-1832.02,-0.001,2290025.0,2.29,1.289,2288500.399,2.289,1000000
2007-07-24,0.479,-1524.601,28495.0,0.012,2318520.0,2.289,1.317,2316995.399,2.317,1000000
2007-07-25,0.515,-1524.601,127880.0,0.055,2446400.0,2.317,1.445,2444875.399,2.445,1000000
2007-07-26,0.51,-1524.601,-14595.0,-0.006,2431805.0,2.445,1.43,2430280.399,2.43,1000000
2007-07-27,0.487,-1524.601,-79230.0,-0.033,2352575.0,2.43,1.351,2351050.399,2.351,1000000
2007-07-30,0.491,-1524.601,24325.0,0.01,2376900.0,2.351,1.375,2375375.399,2.375,1000000
2007-07-31,0.531,-1524.601,141085.0,0.059,2517985.0,2.375,1.516,2516460.399,2.516,1000000
2007-08-01,0.506,-1524.601,-84790.0,-0.034,2433195.0,2.516,1.432,2431670.399,2.432,1000000
2007-08-02,0.558,-1524.601,186955.0,0.077,2620150.0,2.432,1.619,2618625.399,2.619,1000000
